identityLineItemId,lineItemUnblendedCost,lineItemUsageStartDate,lineItemUsageEndDate,lineItemLineItemType,lineItemProductCode,lineItemResourceId
udqorki27wcw4rzvc3uxpvf7elrcocr6ccc5zf7chfkdk7rl2h5a,1.2851682312,2023-07-07T03:00:00Z,2023-07-07T04:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-b31d692d-9e74-7043-223a-9a2339d05f9c
hcxaaayayyh3hlpug5mwdh7lnpsniikxtdujyf2imibltmv6ydqq,0.33214676,2023-07-07T01:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-57ljsgpq5lpf4pthtuipledu7m
6ks3jjqa4q26nlnhqtg6ogk6jtnosp2pzk4lyeeblkirpsknkdsq,8.3322431146,2023-07-07T03:00:00Z,2023-07-07T04:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-a5551c55-42e5-8792-c036-cbf11868f483
3a44dihxibl45jrpbje2t32gqzjswawc7m7avziltgbqzda4usna,1.3969024424,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-e796893f-3b4c-9abe-aca4-be4588bbaed1
sbkr5yuqnbnkcvojocifn64ju2hbuz4wrdvs5woito3gkt46noma,3.893,2023-07-07T01:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-user-fraud-01-001
n3frsr4jiq72krd4mv2mh4lms75vigzxkxtmk2xkn72g2hqngu6a,0.7263530928,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-32935042-b7bf-164f-5d48-24034acdb7fa
ru4qa53n23cyebi6t2afafjmtbvmx2ycna5nzsuq75xj3u6bkwfq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-05-002
gzf2yismglt2b3eybd4fcc7btlrtedulxbenblzvtquwhswr3qoq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-001
fffcevca3jva3hihhg2s4l5b5ca43niefkdgsa76ia2ym2i3z24a,2.651,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-001
d4mrkfqtrk3ncj3niz2mlae4uvu3pxs2qee5gb3pm3zrkyi5p66q,1.603,2023-07-07T01:00:00Z,2023-07-07T10:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
rzu76u4puqnqzvx2fxqzcrbxmih3zmvge3e6l2nhonf5ooacix7q,10.076,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-14-002
mhaepsaimotxhnn4up7xtvtpenketgafzf3gjet45apwamozfw7a,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-08-001
fffcevca3jva3hihhg2s4l5b5ca43niefkdgsa76ia2ym2i3z24a,5.543,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-001
rm7zfxwa643pojzvfifineurwtdyq23bymzfuxfv55idztmrxqoa,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-002
hft5rsreamkqbg6lihamytyugqw2pgz2eddtnsu25y4o22gnbndq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-002
2eruzicesirnfy7fsklygsvqexphlui2rio2xmltf6eqkgtgik7a,21.068,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-001
zdgpxtvvhjzofr5vyyxcmd5ivupu4qz32ozkcwzqsk2vs7ubudka,1.228231466,2023-07-07T03:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-a5551c55-42e5-8792-c036-cbf11868f483
vo4lrngo265zzwlffihttlz6ts5c2p3rmwojcaqiixicjw4zielq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-002
zwhbbj5wfbz2hbtp6aywxp6nvhq4xtdfuvcjj76nvo2ydi5gkofq,1.3942741243,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-ad2015d2-5a95-01a5-0494-27c36021c7a4
gd4yvzjppamlifp6lfapwodwxnudswy2apwggyrsex7vsk5dlrda,3.664,2023-07-07T01:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-001
aql57j7orokx2sanaj4w6r4ezn7datptklwybqkprzypz3w25ssq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-01-002
uza4y6tuqi6ebtetignubps5dvawq42abbwqco5v4uzdi7bzdchq,1.147720128,2023-07-07T00:00:00Z,2023-07-07T22:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-9637b7c4-5952-d17a-934a-013bacb04332
7rsxdw6hs6sngz7lsxcvovwlrpaj5mf3nquyyhg5mm6wj37d7o6q,0,2023-07-07T00:00:00Z,2023-07-07T22:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.UserFraudStatuses
slemyyzbx2o3j7bm2znalh6zhmlthw7gvvu4jmohbsvbmmdv6vta,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-02-001
22imweics7taxnvnfm65ezaoy57tclk5pxkwkohjnyaj4lftliqa,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-04-001
r7pa6jrc5alpbp3j6hch5apnt6n7sj7icbtar7fwqcmexeswj2wq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-09-002
brnkxrfliqi3nvl372efgxvm4glwkpof76abe4zms5dnicpoyp6q,7.0636198357,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster:cluster-uqq743hpvdjfiuctjup2yr6mpm
quudrwiymqwjxvvbpdy5xjp3vfkwu3xtpdhvlsboj2n2nmb2ptaq,1.3817141302,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-84467ad1-e2c0-2b6e-882f-eafafde98af1
d4mrkfqtrk3ncj3niz2mlae4uvu3pxs2qee5gb3pm3zrkyi5p66q,3.664,2023-07-07T01:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-rooinvite-01-002
a6ch5yippjtnltqrtdi3wjvsd2crqwqnqkyrjzpf6mrlm3e7v6yq,0.69011313,2023-07-07T08:00:00Z,2023-07-07T22:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-44062ef5-d8ab-2b73-b2d5-d114640e59f8
tgu7pr2buricesiqqyuesodiczppmtkmfhfmm3birwrd4rz3l35a,1.3898375002,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-48f723fd-4b52-e5a4-f7b6-a1b9ddbf8180
kptnrv4sp2wvom66tubontemwswakgnkqppqnaffmn6255g6qeyq,6.3616482142,2023-07-07T00:00:00Z,2023-07-07T22:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster:cluster-uqq743hpvdjfiuctjup2yr6mpm
fmrreykdo5za2athdxk3vq4xo7htusrm2uaia3dpua3z6er5q27q,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-10-001
ppwt7dzzpsj4c5e6tenyu7vai4hbwhsb7rmdzwf5zebk73lknjnq,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-001
5ahdopmo5ws6jcf5umbu6zqqib756l3s7yrof3h7lb42qyhseija,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-roo-service-account-01-003
fb5o3x5bdwrovpbcauggmuuxzh72fmbyv36olz2jtbmnjkf6ltmq,1.46061E-5,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:db:orderweb-db2-2
ka233cuxnvidkhxmcshvwwzbzwqhcq6cutoqqonumrmtq6htrhxa,22.103,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
xzeldpvuwxcpnkxsto2gbbf7wed5ycezgtzsz75tvrwlrs4ykfua,6.182363473,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.Sessions
n6xwczi2ox535x762ltx5ydenukzrg2w72rnxutdq462huevgluq,1.3857033491,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-cfcf9a99-6e24-fc25-b87c-a0a477bac1c7
2qwp2rzsphb5lrg52lfyr42nx3n5ugrwbhf7ans3mmbborvfrgla,1.3834445053,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-3d3738c5-a158-232b-7b66-7458152f908d
qhmur6zsow3ilzxjreytxk25bbrnfzw73ggv4u7mkzkc4iuwchvq,11.04,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-001
7yuqngutx6shsvk4cj4kocv6sojhkqwqawtofdaomextj3hlnvfa,0.7269194376,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-e6ed1984-7d12-fcea-fc74-a6675daa6193
33nqensrctyjox5qm64ueddx5d4ahxmx6mhazdxouwkz2c3lew6q,0.728430258,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-c0a2eb22-9edc-c11d-ce5e-d039ff7f19d8
22dblofkysjm242v2bdpqcvfszznloxpe3xehvvsme5wpx7lmyya,0.1031573142,2023-07-07T03:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-b31d692d-9e74-7043-223a-9a2339d05f9c
yi7qgtgbn634okpuzqhtpgdn42buyrcfiywvlw7zmdcmvns4dxgq,0.7321366128,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-20b01dd7-c293-17fe-0616-5f2b7345f13b
xeqifdf63sab5fyxgwkygvhiu4ofant77t3lmqyrxnyabc4gg7lq,0.0075253617,2023-07-07T10:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster-snapshot:awsbackup:job-52cc06c5-b9a6-e8c9-f936-629e874e8df0
yiawjpqgor76wurent4b2ik4iggzuczuggx6eoidniyfjx5rs2pa,5.577,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-001
rpu5pnbbbz5ohqw2c567eg4sy6waln367465uzj2mr46efqxaf2q,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-basket-01-001
tpjbkkegufqrq3gjlugjozwplls7ea5z3mqq6zog5wlnee2av4ta,0.396,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-delivery-zones-01-002
q2e556g33ewk7wx6xdmeqsicvdwhjhmsbzkzgsf45d6o6vb5fnfq,7.5209E-6,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-bi
taqu63wq2kpceisd64eyd4gery6ak475xnogsuhu4taylqhhqdqa,0.7259272848,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-882eca27-2f4b-1a58-db00-c50d4d1b144e
zsitakbuzl54ikt7bjweacpbg7thkauovhteqbtjdtqkmx74a44a,5.8776377676,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-f491a1be-503f-3077-7d71-885136cd3ad7
x443dghnk6tudymqracgzbiovhvzhtbl4rfvsd4mqz34hce57zsa,0.722566098,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-96165bf8-cdc9-0623-f691-9a2f163309e8
i4onqkffv2i2mncw4zh2iuslxqr4bxp3nyppzxv2r5ylwphbyruq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-06-002
jktavauh5vf43ptga7gtt3nsbopoexbpawfs4k6xsfiip3u572oq,634.82028742,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster:cluster-hs4movmrckpn7nrmt7ee73tlkq
pungtxznkpdlr42m5rtv5bhf2225vfm5yauf4l3ofkkzhk7y346a,0,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-0
ivuctc5midgsma5xbpb2evvxj4fesue6rwmwpmhrxpmr35agw5cq,0.7214240796,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-9401a0af-9472-25c2-63bf-74be30aedd82
dlvbaqigtiosltatar2fu2huuzaymhjc62qqkklbzgzaizseppxa,0.0086072488,2023-07-07T10:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:cluster-snapshot:awsbackup:job-03487b7d-7d72-fb67-6091-5d9a061b3e56
ka233cuxnvidkhxmcshvwwzbzwqhcq6cutoqqonumrmtq6htrhxa,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-06-001
ftbymqib2ylowuxmw4g6l5wndygznwbj4rwhghojkxt2naiamtia,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-stickyguid-01-001
2qwp2rzsphb5lrg52lfyr42nx3n5ugrwbhf7ans3mmbborvfrgla,0.7217971332,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-3d3738c5-a158-232b-7b66-7458152f908d
sjdi4t6heulxvzhkbeq76oy6jqpuoyhjglx23aqg55cwnbyxpx3a,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-09-002
tmgzqn7nfbqohe4io7kstxpedwxydxrklee5ehpldofjiyerh3fa,1.400604159,2023-07-07T00:00:00Z,2023-07-07T23:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-4d916077-0637-8919-9112-e4cb6c071941
3lqfdeuhjhv4wtvddw6qarkhbari73f4m3jyndq6wzvsbc4hv4vq,0.1147720128,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster-snapshot:awsbackup:job-9637b7c4-5952-d17a-934a-013bacb04332
y5ueddl4pc7p5bas3chdvqdjg7pjfqqw4j6z54sdfyp63ooarmzq,0.9815896456,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-58401949-47a7-8b1d-6524-67c48dbfe264
frvkanaxgr4vsfayrvqvga3to4bdmzdeg47pljkydtghsrvzsgma,0.3070519738,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:cluster:cluster-uqq743hpvdjfiuctjup2yr6mpm
2xiilx54336bvi2equ6h4anycmmr7qcnf7z7xazlq5hfixpxbt3a,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-03-002
yeqmzrmaw7ur5zd3x7xfvyq6sskuuydofly24mx7vfyvkilpxnbq,0,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-3
qvmnem6x6jduzhv6nkoynmesxi7lslonvdnt3q4xtx7vsdvsrbsa,0.120427683,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-96165bf8-cdc9-0623-f691-9a2f163309e8
fffcevca3jva3hihhg2s4l5b5ca43niefkdgsa76ia2ym2i3z24a,0.241,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-001
gbdrmkdff5dem2fzd4pn5rcowd4ahjk3erz6ddpgb3roz4un4i6q,0,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:818921491005:db:orderweb-db2-0
qhmur6zsow3ilzxjreytxk25bbrnfzw73ggv4u7mkzkc4iuwchvq,5.28,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-active-session-tracker-01-001
a545j7lem52azcl4auej4rhagssp3vuvaw3cftcrtvffmouelikq,0.7351346328,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-7270d467-cd51-dbb4-aa18-810a311c3aba
3k25an5afwbn4dnc6sw6vekncofmv47ssot27lfau3emkyqe7ura,0,2023-07-07T00:00:00Z,2023-07-07T10:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.UserFraudStatuses
vxugxz6hnvx6axbqazg5bdavziwmbs5lunfqp2iae2n7qspbjmsq,11.532,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-10-002
2lldxzm6f4mgtluxffwqd3qo5qai7qye2lp36hywvlq5krlpwosq,95.0079998976,2023-07-07T01:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-3
yobw5v4hcd26p7mhs6aov5gdxibf46ntew6yjgx3zmhnamiqwvca,0.0111500625,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.UserAmazonProfiles
jlcafph6kq3m3s635zqbqsha5ub2d2xejhsklngzkctsumk4bjea,0.7296626748,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-73f6f578-d373-7518-2345-8b445c997c41
eac57haqflajubiashz5m6va3glal4xeagghil6g722s3dgjs73a,2.651,2023-07-07T00:00:00Z,2023-07-07T11:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-01-002
ftxwrvspq3tgi7crffwank6rdsuledlwkd5m5k3hrsy2umphbsza,4.8158E-6,2023-07-07T00:00:00Z,2023-07-07T12:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-0
ugrgsuzup43wkqlsxd6wqhb3lhhtpmjdedpwlgsvl6vk6zcd2v7q,1.1594E-6,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-1:434632636264:db:orderweb-production-aurora-foodpony-2
an3jzh54irvxpwewawwquc5lz6jg4nxt434werkm3wdxdyljglna,0.507,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-03-002
hnodi4debawaghpr727ci22twvdgnk7ertvgitfbzboxcqoxevyq,0.0462935385,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.OrderFees
udohdsff2wjsirmchjyczit4cxjgxqjvhjl7ucxhqavnygc6odyq,0.1215348258,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-f4dd5a47-4aa9-3d0d-353e-cd8868aa192f
bsrf4h2hpl7rjz522ifjmlo3kky2zty3pi2girzucmviveehd2ma,1.832,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-002
me2u5xlui6skidw7sbiscqrvraikgqyh7h4ktjoa2mf44fuiv6ea,0.0608521963,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-5f1d1a48-92f3-5852-c972-f7b8d24acede
x2mpitxay5lmbl2y7zs2wuxbtcwqlb33bgwtzo6fewtbps3c5g6q,0.0013952434,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonDynamoDB,arn:aws:dynamodb:eu-west-1:818921491005:table/orderweb.UserAmazonProfiles
qcbii5znbahb5satzr7qwwvm44kypjp7odct4nibb5nxu6fx6yya,0.0610965508,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-41ab690d-e997-5fee-a4e6-b85b169005b9
rzp2scfwidp67nvkbfhkcf3bhcopazabncuaueqcosqmpogkjcnq,0.507,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-cache-04-002
3wgrdhzf5qfjj6indzzvdshilmk24vlwjlm7qdew7bywjtwl7dsq,0.0611577938,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-7d6cec66-532b-295a-5f98-aa661e62d5e9
2eruzicesirnfy7fsklygsvqexphlui2rio2xmltf6eqkgtgik7a,1.832,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-versioncache-13-001
id4kde6tiekmzcaka763ll55ghs5fplqkqwmcmkpx7whxc3kl4ca,0.1212412282,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-ad2015d2-5a95-01a5-0494-27c36021c7a4
xphjoxkgyspmeko3wt5xaps6npw3gorlgt5qg7bb4rsn5sr5cnvq,0.9835643246,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-42d6cda2-4165-74d9-24a3-ec6eaf4bd153
osq6gski7qmxbkpy2xx32pogg7mjhxvkbf2o7cnom4bnq6nww75q,0.241,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-circuitbreaker-03-001
pjepv26ewf2wf77z254j45abxwlfrcks4e5kklkx6m5ak3nntqka,0.022616397,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:434632636264:cluster-snapshot:awsbackup:copyjob-fc9efb7b-dd4e-4b96-482a-fad57e8c37e2
43bkbmhylkncqyejjgcjmczcleqhzbdiygcajbpoiij7equshadq,0.1211532396,2023-07-07T00:00:00Z,2023-07-07T02:00:00Z,Usage,AmazonRDS,arn:aws:rds:eu-west-3:818921491005:cluster-snapshot:awsbackup:copyjob-e6ed1984-7d12-fcea-fc74-a6675daa6193
qdizxrln7bmwqydyq4dgul5exsq6dqayyazi2vzd2ujjmzsmrlaq,0.961,2023-07-07T00:00:00Z,2023-07-07T01:00:00Z,Usage,AmazonElastiCache,arn:aws:elasticache:eu-west-1:818921491005:cluster:ow-recordcache-05-002
